data,deputy,link,assets
2017-03-29T00:00:00,Кожем'якін Андрій Анатолійович,https://declarations.com.ua/declaration/nacp_f4485262-f46f-481d-acda-aa3fbb60b44b,7 036 099  
2017-03-31T00:00:00,Козак Тарас Романович,https://declarations.com.ua/declaration/nacp_8105565e-662d-4739-a8c4-2e0e1b9ef803,11 064 497  
2017-03-16T00:00:00,Козаченко Леонід Петрович,https://declarations.com.ua/declaration/nacp_83a90d84-865f-440b-a9e6-b0b30fc49a1d,10 437 258  
2017-04-06T00:00:00,Козир Борис Юрійович,https://declarations.com.ua/declaration/nacp_4bb1f9b1-c82d-4468-bc63-02fc49fd9153,25 067 952  
2017-03-31T00:00:00,Колганова Олена Валеріївна,https://declarations.com.ua/declaration/nacp_368c0025-c429-4bc0-beb4-7d3cbd1f97da,2 899 481  
2017-03-28T00:00:00,Колєсніков Дмитро Валерійович,https://declarations.com.ua/declaration/nacp_617dc831-0ba0-4685-ab12-e6e9f54a3ca8,4 964 635  
2017-03-31T00:00:00,Кондратюк Олена Костянтинівна,https://declarations.com.ua/declaration/nacp_f6fd49e1-fdff-416c-834b-1e9d6ef27343,49 787 498  
2017-03-27T00:00:00,Кононенко Ігор Віталійович,https://declarations.com.ua/declaration/nacp_48e138c1-6711-4558-aecf-3e6751534222,64 439 243  
2017-03-19T00:00:00,Констанкевич Ірина Мирославівна,https://declarations.com.ua/declaration/nacp_5de72c1d-43be-4f47-a1c5-3ccf4371c76e,750 000  
2017-03-30T00:00:00,Константіновський Вячеслав Леонідович,https://declarations.com.ua/declaration/nacp_33853c0e-db8a-49e2-8594-0d5dc9952f26,272 154 364  
2017-03-30T00:00:00,Корнацький Аркадій Олексійович,https://declarations.com.ua/declaration/nacp_c73d5bfd-0cf1-44bb-89ad-af9a0c2fab8d,56 003 039  
2017-03-31T00:00:00,Королевська Наталія Юріївна,https://declarations.com.ua/declaration/nacp_f206e838-7924-4baf-865b-c32d354f6b61,40 086 503  
2017-04-05T00:00:00,Король Віктор Миколайович,https://declarations.com.ua/declaration/nacp_1d12faa2-b785-48d8-91a7-0ec68cf22b68,27 397 239  
2017-03-30T00:00:00,Корчик Віталій Андрійович,https://declarations.com.ua/declaration/nacp_79df4b0a-2cfb-4120-b9f4-bbb97c422146,270 042  
2017-03-29T00:00:00,Корчинська Оксана Анатоліївна,https://declarations.com.ua/declaration/nacp_7f8efc29-b39e-4f20-87ed-2091ef4378a6,5 150 515  
2017-03-29T00:00:00,Костенко Павло Петрович,https://declarations.com.ua/declaration/nacp_5e2f25cc-af4a-447c-8980-7f5e0738387e,552 420  
2017-03-31T00:00:00,Котвіцький Ігор Олександрович,https://declarations.com.ua/declaration/nacp_b122da15-596a-40f7-a269-afa4ba518860,644 714 643  
2017-03-17T00:00:00,Кошелєва Альона Володимирівна,https://declarations.com.ua/declaration/nacp_1c8245bb-7ff5-4f38-9495-170e65010041,5 702 613  
2017-03-30T00:00:00,Кремінь Тарас Дмитрович,https://declarations.com.ua/declaration/nacp_c9709aa9-ef5f-429e-9b74-a95954670551,308 327  
2017-04-04T00:00:00,Кривенко Вадим Валерійович,https://declarations.com.ua/declaration/nacp_80b71ae2-6476-4289-8db7-0ae1f6f53bc8,3 600 851  
2017-03-31T00:00:00,Кривенко Віктор Миколайович,https://declarations.com.ua/declaration/nacp_f73c1df1-c998-4621-b4d8-bb1f46e0259a,6 183 008  
2017-03-31T00:00:00,Кривохатько Вадим Вікторович,https://declarations.com.ua/declaration/nacp_17e8fa67-585a-45d9-aec8-3142ea8a876f,240 000  
2017-03-29T00:00:00,Кривошея Геннадій Григорович,https://declarations.com.ua/declaration/nacp_1a9b1327-3d22-46b1-82f3-85fb783e97b7,1 127 064  
2017-03-30T00:00:00,Кришин Олег Юрійович,https://declarations.com.ua/declaration/nacp_c2a53b8b-2e0b-44c2-a30b-bf32a9b03c23,20 477 506  
2017-02-21T00:00:00,Крохмаль Валерій Іванович,https://declarations.com.ua/declaration/nacp_fea93e05-e1ca-4cf8-b068-e662a28fcb12,651 842  
2017-03-29T00:00:00,Крулько Іван Іванович,https://declarations.com.ua/declaration/nacp_ce681632-2583-45e8-8343-0ad1a06d6591,1 101 140  
2017-03-30T00:00:00,Ксенжук Олександр Степанович,https://declarations.com.ua/declaration/nacp_5725c4a9-d5fb-4ec1-a6de-5d10d8bb7e25,12 544 912  
2017-04-06T00:00:00,Кудлаєнко Сергій Володимирович,https://declarations.com.ua/declaration/nacp_905bc603-00c5-4b4d-a0a6-eee31ef28a3b,2 756 090  
2017-03-30T00:00:00,Кужель Олександра Володимирівна,https://declarations.com.ua/declaration/nacp_5b5db230-d13b-4fa9-a455-c4e3724408ee,1 053 452  
2017-03-29T00:00:00,Кузьменко Анатолій Іванович,https://declarations.com.ua/declaration/nacp_6596ce19-f0d7-4fa2-825e-95ccb8bf31cc,300 000  
2017-04-06T00:00:00,Кулініч Олег Іванович,https://declarations.com.ua/declaration/nacp_4315b9a1-8dcc-42c3-b08d-560ea64b57cc,18 293 811  
2017-03-13T00:00:00,Куліченко Іван Іванович,https://declarations.com.ua/declaration/nacp_d4f0e1db-5996-419a-89cd-6ed8f6baaa43,1 552 566  
2017-03-31T00:00:00,Куніцин Сергій Володимирович,https://declarations.com.ua/declaration/nacp_d45f74a1-a22c-4533-b555-f31455a4e966,7 107 230  
2017-04-13T00:00:00,Купрієнко Олег Васильович,https://declarations.com.ua/declaration/nacp_88a42ab6-0a36-4789-a846-bf883b5dac59,7 708 899  
2017-01-20T00:00:00,Купрій Віталій Миколайович,https://declarations.com.ua/declaration/nacp_1cfd5bff-a1b1-4312-bfa2-d5e04b577681,256 940  
2017-03-13T00:00:00,Курило Віталій Семенович,https://declarations.com.ua/declaration/nacp_7c84191b-5872-461d-8793-689fa9b8dc24,5 819 302  
2017-03-29T00:00:00,Курячий Максим Павлович,https://declarations.com.ua/declaration/nacp_23ef5c3a-34da-4d8d-871b-7ae860f7c6c4,3 991 631  
2017-03-31T00:00:00,Кучер Микола Іванович,https://declarations.com.ua/declaration/nacp_15669ce5-3319-4ab2-bcf5-b8e8462ed377,17 043 483  
2017-03-30T00:00:00,Лабазюк Сергій Петрович,https://declarations.com.ua/declaration/nacp_9de332c0-875f-404d-aca1-21bf3e6ee93f,11 225 550  
2017-03-21T00:00:00,Лаврик Микола Іванович,https://declarations.com.ua/declaration/nacp_ca0edd5b-4f63-4f3c-ae8e-a1672e26b5de,5 150 000  
2017-03-29T00:00:00,Лаврик Олег Васильович,https://declarations.com.ua/declaration/nacp_b9c74331-c22d-4757-ad29-faa1c70cd1e7,7 353 483  
2017-03-23T00:00:00,Ланьо Михайло Іванович,https://declarations.com.ua/declaration/nacp_c61ebf2a-2a9f-47bd-b593-a1419e91b64f,12 766 267  
2017-03-25T00:00:00,Лапін Ігор Олександрович,https://declarations.com.ua/declaration/nacp_d787b533-4c15-46f9-a62b-8ab708824162,1 218 095  
2017-04-06T00:00:00,Ларін Сергій Миколайович,https://declarations.com.ua/declaration/nacp_23430c9c-90b6-41b0-b9f2-ed3f47b8a150,1 092 957  
2017-03-29T00:00:00,Левус Андрій Мар'янович,https://declarations.com.ua/declaration/nacp_5656a717-90ae-4230-bbea-09e8b8fdaa94,770 819  
2017-03-16T00:00:00,Левченко Юрій Володимирович,https://declarations.com.ua/declaration/nacp_e59de25c-ed82-4331-b0e6-9563ff9fd225,297 827  
2017-03-29T00:00:00,Ледовських Олена Володимирівна,https://declarations.com.ua/declaration/nacp_ebbe0d7f-4f14-48ee-89b6-8879dd8b198a,1 176 331  
2017-03-29T00:00:00,Ленський Олексій Олексійович,https://declarations.com.ua/declaration/nacp_879939f3-6a72-42b1-b73e-fdb5fe0bf8e6,16 609 058  
2017-03-30T00:00:00,Лесюк Ярослав Васильович,https://declarations.com.ua/declaration/nacp_b15dd511-5718-47f6-9a11-34cde637e280,2 065 794  
2017-03-30T00:00:00,Лещенко Сергій Анатолійович,https://declarations.com.ua/declaration/nacp_7f60c573-a932-4b97-a874-695be8c0c4c2,137 848  
2017-03-29T00:00:00,Литвин Володимир Михайлович,https://declarations.com.ua/declaration/nacp_594a6263-9f40-42f6-8ff0-dd5ae9027aac,67 532 500  
2017-03-31T00:00:00,Лівік Олександр Петрович,https://declarations.com.ua/declaration/nacp_7c7ae2a3-0728-4388-bf49-4fdcf63f882d,1 429 177  
2017-04-05T00:00:00,Лінько Дмитро Володимирович,https://declarations.com.ua/declaration/nacp_0f677848-4e6c-40a0-a1d7-dfa5248a5c47,767 563  
2017-03-30T00:00:00,Логвинський Георгій Володимирович,https://declarations.com.ua/declaration/nacp_7e1c56e0-4416-410c-a0e9-4790b089fbb6,19 912 135  
2017-03-31T00:00:00,Лозовой Андрій Сергійович,https://declarations.com.ua/declaration/nacp_e52ee274-1e9e-4b77-9765-757fbd466afa,6 028 284  
2017-03-29T00:00:00,Лопушанський Андрій Ярославович,https://declarations.com.ua/declaration/nacp_8b9b96bb-59e1-4f01-8c07-8deac7407b7c,584 394  
2017-03-16T00:00:00,Лубінець Дмитро Валерійович,https://declarations.com.ua/declaration/nacp_1e9572f3-147d-4c2e-a3ce-6c1bd51c1c5b,2 002 000  
2017-03-30T00:00:00,Лук'янчук Руслан Валерійович,https://declarations.com.ua/declaration/nacp_37be1ac9-626f-4c07-8efc-95acb82b5fc5,19 344 005  
2017-03-29T00:00:00,Лунченко Валерій Валерійович,https://declarations.com.ua/declaration/nacp_0d8be4c6-0cc8-476f-ae53-1ab564a8d419,3 504 702  
2017-03-23T00:00:00,Луценко Ігор Вікторович,https://declarations.com.ua/declaration/nacp_b4d28637-cf88-4f84-94a3-840a7641ad80,4 163 562  
2017-03-30T00:00:00,Луценко Ірина Степанівна,https://declarations.com.ua/declaration/nacp_17a9dbb5-703d-420a-941b-86e692a87f0f,13 301 252  
2017-03-30T00:00:00,Луценко Юрій Віталійович,https://declarations.com.ua/declaration/nacp_2a3f0587-8e30-42c9-857c-c148cb283abd,13 301 252  
2017-03-31T00:00:00,Льовочкін Сергій Володимирович,https://declarations.com.ua/declaration/nacp_efd1a7ed-5472-4893-b7b5-1829f3bc9dc3,47 128 910  
2017-03-31T00:00:00,Льовочкіна Юлія Володимирівна,https://declarations.com.ua/declaration/nacp_55ddeea9-fb9f-4151-836d-5210bc171d6e,36 916 896  
2017-03-31T00:00:00,Люшняк Микола Володимирович,https://declarations.com.ua/declaration/nacp_ca07fc9f-f2c9-4275-907f-f426b53eab63,969 336  
2017-03-29T00:00:00,Ляшко Олег Валерійович,https://declarations.com.ua/declaration/nacp_255053cb-6969-40b1-9d77-1a309ab080df,25 491 725  
2017-03-31T00:00:00,Макар'ян Давид Борисович,https://declarations.com.ua/declaration/nacp_45b73c49-b621-4154-99c1-aa01050b952d,15 710 573  
2017-03-30T00:00:00,Македон Юрій Миколайович,https://declarations.com.ua/declaration/nacp_57f4cc95-3c8f-4424-9282-9499af3ab90f,936 582  
2017-03-15T00:00:00,Мамчур Юлій Валерійович,https://declarations.com.ua/declaration/nacp_1aa52e99-04c9-4d2c-bfd6-7109949b4558,0
2017-03-31T00:00:00,Маркевич Ярослав Володимирович,https://declarations.com.ua/declaration/nacp_ee2e1679-3cda-433c-b9fa-3c4e8ac892e6,1 816 271  
2017-03-30T00:00:00,Мартиняк Сергій Васильович,https://declarations.com.ua/declaration/nacp_bb8cf22f-aa11-4f7b-a682-7f80ac8ea1ae,192 591 820  
2017-03-29T00:00:00,Мартовицький Артур Володимирович,https://declarations.com.ua/declaration/nacp_e3e12928-3039-4336-8f0d-1cb319c1b5c3,6 666 222  
2017-03-29T00:00:00,Марченко Олександр Олександрович,https://declarations.com.ua/declaration/nacp_eb8c568d-7341-462c-9405-b99aec166cac,3 931 708  
2017-03-21T00:00:00,Масоріна Олена Сергіївна,https://declarations.com.ua/declaration/nacp_db965ec1-5bb9-4cb5-b4cd-36e0037f2b88,177 288  
2017-03-30T00:00:00,Матвієнко Анатолій Сергійович,https://declarations.com.ua/declaration/nacp_06bdd9c5-c0f5-48d8-a4c6-1a2d5675f437,12 574 153  
2017-03-23T00:00:00,Матвієнков Сергій Анатолійович,https://declarations.com.ua/declaration/nacp_dc3e35da-6a49-4f1d-bb53-e2be9d43c5d0,22 849 355  
2017-03-28T00:00:00,Матвійчук Едуард Леонідович,https://declarations.com.ua/declaration/nacp_dedae9dd-a143-4155-8215-2b3f225c0c0b,12 197 772  
2017-03-17T00:00:00,Матейченко Костянтин Володимирович,https://declarations.com.ua/declaration/nacp_e8fe9581-110c-4d9b-ac7b-d5f5b3b568ea,51 388  
2017-03-16T00:00:00,Матіос Марія Василівна,https://declarations.com.ua/declaration/nacp_51ce744c-ee47-4e10-9a41-bc23ce104bcd,689 745  
2017-03-31T00:00:00,Матківський Богдан Миронович,https://declarations.com.ua/declaration/nacp_3d041385-940c-4c25-93d5-53db1deda491,1 215 324  
2017-03-29T00:00:00,Матузко Олена Олександрівна,https://declarations.com.ua/declaration/nacp_ff3aaa63-434f-4982-9030-cf88bf1cf414,2 287 796  
2017-03-20T00:00:00,Мацола Роман Миколайович,https://declarations.com.ua/declaration/nacp_13bf28ea-6c7e-4561-9cfc-10fceb296be7,19 711 824  
2017-03-30T00:00:00,Медуниця Олег Вячеславович,https://declarations.com.ua/declaration/nacp_d11d581b-01dd-42e3-b289-d1fcf39fd1bf,0
2017-03-10T00:00:00,Мельник Сергій Іванович,https://declarations.com.ua/declaration/nacp_ba9ee7c2-9773-4118-b84c-09b5ea782967,396 000  
2017-03-22T00:00:00,Мельниченко Володимир Володимирович,https://declarations.com.ua/declaration/nacp_c93473cc-14de-4a57-8aac-42930c6201b4,6 651 648  
2017-03-28T00:00:00,Мельничук Іван Іванович,https://declarations.com.ua/declaration/nacp_154a56cb-34f2-414e-bacf-58fd4154f2d7,4 090 496  
2017-03-31T00:00:00,Мельничук Сергій Петрович,https://declarations.com.ua/declaration/nacp_37171723-b8f9-423b-a9de-0f041ee7db20,9 066 366  
2017-03-28T00:00:00,Мепарішвілі Хвича Нодарович,https://declarations.com.ua/declaration/nacp_861a7859-889f-4a1a-86f4-f9143a3e63ca,337 000  
2017-04-28T00:00:00,Микитась Максим Вікторович,https://declarations.com.ua/declaration/nacp_48943a06-a056-4b7c-b98f-e0207d73f607,274 141 179  
2017-03-29T00:00:00,Мирний Іван Миколайович,https://declarations.com.ua/declaration/nacp_1e809ea6-5a67-4b33-92d4-8dcecc67b4cd,2 410 400  
2017-03-29T00:00:00,Мисик Володимир Юрійович,https://declarations.com.ua/declaration/nacp_32941f7b-c37b-44fa-a968-00f51cf76f85,76 585 797  
2017-03-30T00:00:00,Мірошниченко Юрій Романович,https://declarations.com.ua/declaration/nacp_94c600bf-187e-44ef-b6e1-a284581fb09c,3 330 645  
2017-03-28T00:00:00,Мірошніченко Іван Володимирович,https://declarations.com.ua/declaration/nacp_a865e3a3-c736-4571-bd06-2a2ac0f94019,16 814 907  
2017-04-06T00:00:00,Міщенко Сергій Григорович,https://declarations.com.ua/declaration/nacp_d2ecaebc-046f-4d42-9ab7-0aa8958b9141,20 279 359  
2017-03-25T00:00:00,Молоток Ігор Федорович,https://declarations.com.ua/declaration/nacp_0d030b61-9db2-4762-a635-e4cbc0dd0d7d,20 147 527  
2017-03-31T00:00:00,Мороко Юрій Миколайович,https://declarations.com.ua/declaration/nacp_089f3188-753d-4756-a5e1-a77d0facc39f,53 247 302  
2017-03-07T00:00:00,Мосійчук Ігор Володимирович,https://declarations.com.ua/declaration/nacp_692d00d1-321b-46b2-8bc1-4308050f1c20,10 653 699  
2017-04-07T00:00:00,Москаленко Ярослав Миколайович,https://declarations.com.ua/declaration/nacp_28f7ea64-2b4d-4567-b986-4d25d84321f4,51 493 661  
2017-03-29T00:00:00,Мураєв Євгеній Володимирович,https://declarations.com.ua/declaration/nacp_6bbf4eb7-411a-4bef-b9b4-dd5d123f6727,95 305 715  
2017-03-28T00:00:00,Мусій Олег Степанович,https://declarations.com.ua/declaration/nacp_eb0fb1dd-0c72-4f4e-8f18-9b056e0eb6d4,8 206 576  
2017-04-05T00:00:00,Мушак Олексій Петрович,https://declarations.com.ua/declaration/nacp_069ddb50-320b-47e7-8fbd-c6f0b8dafdbf,5 288 111  
2017-03-29T00:00:00,Найєм Мустафа-Масі ,https://declarations.com.ua/declaration/nacp_b5703f6e-7d60-4113-855a-3a71661d063b,27 000  
2017-04-06T00:00:00,Насалик Ігор Степанович,https://declarations.com.ua/declaration/nacp_ea0c4145-899e-47bd-993e-7f6babbcac99,35 442 997  
2017-03-22T00:00:00,Негой Федір Федорович,https://declarations.com.ua/declaration/nacp_3f62de52-5b74-4fb7-955e-b41e914b1565,858 000  
2017-03-29T00:00:00,Недава Олег Анатолійович,https://declarations.com.ua/declaration/nacp_871b2d7a-f0c1-44c4-a247-b0c2a578ed88,15 809 802  
2017-03-13T00:00:00,Немировський Андрій Валентинович,https://declarations.com.ua/declaration/nacp_bd5af919-1355-43e2-af35-016539e87e9e,0
2017-03-29T00:00:00,Немиря Григорій Михайлович,https://declarations.com.ua/declaration/nacp_6b78677d-e5f7-4980-962e-d4e7fc6461fa,2 956 819  
2017-03-29T00:00:00,Нестеренко Вадим Григорович,https://declarations.com.ua/declaration/nacp_be6758d0-0b25-41dc-9890-6a7e54d61282,205 709 379  
2017-03-25T00:00:00,Нечаєв Олександр Ігоревич,https://declarations.com.ua/declaration/nacp_ffde41cd-d495-4b31-93e6-aea545fb2a67,11 033 855  
2017-03-17T00:00:00,Ничипоренко Валентин Миколайович,https://declarations.com.ua/declaration/nacp_78e12023-ca9b-4b8b-bc5a-d2c3b3acd2fc,11 284 079  
2017-03-29T00:00:00,Німченко Василь Іванович,https://declarations.com.ua/declaration/nacp_33ed0022-8bb8-4c02-89bc-a50771329332,6 350 214  
2017-03-05T00:00:00,Новак Наталія Василівна,https://declarations.com.ua/declaration/nacp_f74ffd4f-d148-45b6-983b-7acd9de33677,3 142 349  
2017-03-30T00:00:00,Новинський Вадим Владиславович,https://declarations.com.ua/declaration/nacp_7171fd8e-7651-4dd9-827b-54c7a40cbcbf,82 283 431  
2017-03-29T00:00:00,Одарченко Юрій Віталійович,https://declarations.com.ua/declaration/nacp_161b8be0-1bf7-4a6b-9458-1332d2425f81,3 211 745  
2017-02-28T00:00:00,Омельянович Денис Сергійович,https://declarations.com.ua/declaration/nacp_1a5bdc97-44c1-4d47-999a-99eb02bfd7a6,29 058 660  
2017-03-29T00:00:00,Онуфрик Богдан Семенович,https://declarations.com.ua/declaration/nacp_11aa823a-d870-4260-b2b2-13e49c02f88c,314 732  
2017-02-06T00:00:00,Опанасенко Олександр Валерійович,https://declarations.com.ua/declaration/nacp_a2df96eb-8fb5-4a71-ad75-5663d9d7270c,646 501  
2017-03-29T00:00:00,Остапчук Віктор Миколайович,https://declarations.com.ua/declaration/nacp_66822374-0aeb-48ef-aaea-2db74efca665,345 083  
2017-03-30T00:00:00,Острікова Тетяна Георгіївна,https://declarations.com.ua/declaration/nacp_81c253ba-2dd8-4700-9ceb-ff367bfcfbfc,8 526 783  
2017-03-29T00:00:00,Осуховський Олег Іванович,https://declarations.com.ua/declaration/nacp_f32599ee-9a61-42b8-8023-1d1795c879f5,3 346 421  
2017-03-31T00:00:00,Павелко Андрій Васильович,https://declarations.com.ua/declaration/nacp_d9c6f9f3-a6ec-4216-9588-693b36086dd8,30 089 889  
2017-03-28T00:00:00,Павленко Юрій Олексійович,https://declarations.com.ua/declaration/nacp_3eee52a9-9dc9-427c-8106-7c4160b1cafc,2 365 845  
2017-03-30T00:00:00,Павлов Костянтин Юрійович,https://declarations.com.ua/declaration/nacp_596cecf3-d8eb-4e02-b2fb-28dc35b325b8,3 719 959  
2017-03-30T00:00:00,Паламарчук Микола Петрович,https://declarations.com.ua/declaration/nacp_93a92b91-37ad-4ccf-b8eb-daafb45e97a1,4 150 754  
2017-03-29T00:00:00,Палатний Артур Леонідович,https://declarations.com.ua/declaration/nacp_7e7a12da-0f06-4ec9-8a71-ff8d140cb7f1,18 849 485  
2017-03-24T00:00:00,Папієв Михайло Миколайович,https://declarations.com.ua/declaration/nacp_843aeff9-5f30-485f-99b5-ece817b470a4,1 302 172  
2017-03-31T00:00:00,Парасюк Володимир Зіновійович,https://declarations.com.ua/declaration/nacp_afc39349-6912-4b62-844d-fbac5b7c66de,8 853  
2017-03-31T00:00:00,Парубій Андрій Володимирович,https://declarations.com.ua/declaration/nacp_428956bc-715d-42b2-b635-ab50e1fd87cf,1 012 278  
2017-03-30T00:00:00,Пастух Тарас Тимофійович,https://declarations.com.ua/declaration/nacp_cbb9619c-ca58-4e17-9b12-c7a6da099e2b,2 986 335  
2017-03-22T00:00:00,Пацкан Валерій Васильович,https://declarations.com.ua/declaration/nacp_0a9fb3bf-18d3-44f4-b944-301826e0c297,7 708 187  
2017-03-31T00:00:00,Пашинський Сергій Володимирович,https://declarations.com.ua/declaration/nacp_a335dfaf-3686-49df-a76d-6b00cd9e4fb9,16 774 613  
2017-03-29T00:00:00,Петренко Олег Миколайович,https://declarations.com.ua/declaration/nacp_3f715566-d0d2-4746-8c16-7d59994e1443,687 292  
2017-03-17T00:00:00,Петьовка Василь Васильович,https://declarations.com.ua/declaration/nacp_b7c40349-395e-4034-a98f-86762c50caa5,12 266 873  
2017-03-17T00:00:00,Пинзеник Віктор Михайлович,https://declarations.com.ua/declaration/nacp_7c8cef95-304f-4727-bb97-6560a5151c1a,10 381 197  
2017-03-29T00:00:00,Пинзеник Павло Васильович,https://declarations.com.ua/declaration/nacp_ed9b2c7f-5af1-4b07-ab02-1e4807daf97f,15 832 973  
2017-03-29T00:00:00,Писаренко Валерій Володимирович,https://declarations.com.ua/declaration/nacp_b0342eb7-9cb2-4062-9603-ee02f4c2a1b9,220 631 466  
2017-03-29T00:00:00,Підберезняк Вадим Іванович,https://declarations.com.ua/declaration/nacp_1050b907-ceee-4b2a-bd50-b57965fca339,0
2017-03-20T00:00:00,Підлісецький Лев Теофілович,https://declarations.com.ua/declaration/nacp_9358f644-def4-4bc7-837b-693adeef7586,1 841 804  
2017-03-31T00:00:00,Побер Ігор Миколайович,https://declarations.com.ua/declaration/nacp_85bf2b6c-432f-467f-bd6a-9b06ae587390,2 034 698  
2017-03-29T00:00:00,Подоляк Ірина Ігорівна,https://declarations.com.ua/declaration/nacp_6eaee680-fb5f-4176-b87e-00e696f08baa,159 116  
2017-03-29T00:00:00,Поляков Максим Анатолійович,https://declarations.com.ua/declaration/nacp_3b680b8c-b1bb-4434-8029-f8035dcf1cc9,8 126 941  
2017-03-20T00:00:00,Помазанов Андрій Віталійович,https://declarations.com.ua/declaration/nacp_48694247-241b-4d3c-a3e3-6fbcefe439c6,2 268 577  
2017-03-30T00:00:00,Пономарьов Олександр Сергійович,https://declarations.com.ua/declaration/nacp_2f96c936-9e21-4397-8853-42d335efd3c0,15 723 405  
2017-03-30T00:00:00,Поплавський Михайло Михайлович,https://declarations.com.ua/declaration/nacp_7506df5f-2fe6-49df-afe2-63b30b8fa2fa,30 070 794  
2017-03-24T00:00:00,Попов Ігор Володимирович,https://declarations.com.ua/declaration/nacp_7c0fa702-3d94-413f-af19-336bb27e572f,1 021 932  
2017-03-29T00:00:00,Порошенко Олексій Петрович,https://declarations.com.ua/declaration/nacp_728fd29c-f15e-417e-a0ef-4df57aabf261,22 993 503  
2017-03-16T00:00:00,Пресман Олександр Семенович,https://declarations.com.ua/declaration/nacp_26e3a899-2a58-48dc-8590-1f8e6e241190,73 224 957  
2017-04-05T00:00:00,Присяжнюк Олександр Анатолійович,https://declarations.com.ua/declaration/nacp_0bff4832-d0ad-4c61-975f-ddab8fece670,44 978 350  
2017-04-07T00:00:00,Продан Оксана Петрівна,https://declarations.com.ua/declaration/nacp_61ad0132-8eb5-411c-bea9-23555b736071,38 309 058  
2017-03-29T00:00:00,Пташник Вікторія Юріївна,https://declarations.com.ua/declaration/nacp_3673d0f8-40f7-4751-9d24-760c3c3b9260,2 803 714  
2017-03-31T00:00:00,Рабінович Вадим Зіновійович,https://declarations.com.ua/declaration/nacp_28a06bd8-faad-40b6-baa7-deedfc738001,12 326 776  
2017-03-30T00:00:00,Развадовський Віктор Йосипович,https://declarations.com.ua/declaration/nacp_39ff7efe-fa83-46d8-a46d-d9681ce586c0,36 644 160  
2017-03-30T00:00:00,Ревега Олександр Васильович,https://declarations.com.ua/declaration/nacp_57c81561-e4da-411d-88e9-753538db923f,14 808 207  
2017-03-17T00:00:00,Река Андрій Олександрович,https://declarations.com.ua/declaration/nacp_64a2727a-58d1-47a3-9a2b-85fbfe722a9f,1 191 000  
2017-03-29T00:00:00,Рибак Іван Петрович,https://declarations.com.ua/declaration/nacp_d2437178-9cef-4aa5-a6d7-ae8468614d51,2 356 464  
2017-03-29T00:00:00,Рибалка Сергій Вікторович,https://declarations.com.ua/declaration/nacp_fdf7a171-2b43-40cc-a613-bc72da48fb4c,50 815 015  
2017-03-29T00:00:00,Рибчинський Євген Юрійович,https://declarations.com.ua/declaration/nacp_611be947-36ac-4b5f-b779-3feb7d0112d4,370 000  
2017-03-25T00:00:00,Ричкова Тетяна Борисівна,https://declarations.com.ua/declaration/nacp_efe5c247-a351-4d77-83ff-c18bb2d13c29,265 512  
2017-03-30T00:00:00,Різаненко Павло Олександрович,https://declarations.com.ua/declaration/nacp_0b328157-b9e1-4cba-bd8f-c15a2bcf07f4,18 486 154  
2017-04-06T00:00:00,Розенблат Борислав Соломонович,https://declarations.com.ua/declaration/nacp_9d0fbb29-e707-470c-a0bd-9567d0e06001,87 971 607  
2017-03-29T00:00:00,Романова Анна Анатоліївна,https://declarations.com.ua/declaration/nacp_aa4acaa5-fb87-4b02-8d62-9eaeb468ec09,967 824  
2017-03-29T00:00:00,Романовський Олександр Володимирович,https://declarations.com.ua/declaration/nacp_295b8294-73a1-4f3a-bb30-958580a8dd56,1 031 936  
2017-03-23T00:00:00,Романюк Віктор Миколайович,https://declarations.com.ua/declaration/nacp_e172925c-bb30-4c7a-996f-1d70c69af8b3,17 549 739  
2017-03-25T00:00:00,Романюк Роман Сергійович,https://declarations.com.ua/declaration/nacp_dc8d6cf2-6be5-44a9-8522-951a2b9b1dab,17 637 574  
2017-04-05T00:00:00,Рудик Сергій Ярославович,https://declarations.com.ua/declaration/nacp_e0ca4e83-054f-43bb-a13c-595de18e3170,4 889 996  
2017-03-31T00:00:00,Рябчин Олексій Михайлович,https://declarations.com.ua/declaration/nacp_5d4e6760-72a1-4d9a-9442-3f34dff88a0d,1 636 060  
2017-03-30T00:00:00,Сабашук Петро Павлович,https://declarations.com.ua/declaration/nacp_2b72fedc-56c1-44eb-9b3b-d4d1553ddad2,16 393 386  
2017-03-30T00:00:00,Саврасов Максим Віталійович,https://declarations.com.ua/declaration/nacp_afaadf90-8646-4975-ab0f-0ba746f5828f,9 796 716  
2017-03-24T00:00:00,Савченко Надія Вікторівна,https://declarations.com.ua/declaration/nacp_7d2f537b-1d04-444a-8857-e48ad0602097,351 000  
2017-03-22T00:00:00,Савчук Юрій Петрович,https://declarations.com.ua/declaration/nacp_f758763d-33da-4e44-b052-51c3264c8f86,0
2017-04-04T00:00:00,Сажко Сергій Миколайович,https://declarations.com.ua/declaration/nacp_46279014-f1db-4483-abfb-8773e7fa590b,739 608  
2017-03-29T00:00:00,Святаш Дмитро Володимирович,https://declarations.com.ua/declaration/nacp_a141f4db-9ac1-4679-8f09-14a2819ef175,54 873 978  
2017-03-29T00:00:00,Севрюков Владислав Володимирович,https://declarations.com.ua/declaration/nacp_673401fd-c9ab-4495-88bd-b013360cfdfe,1 359 591  
2017-03-30T00:00:00,Семенуха Роман Сергійович,https://declarations.com.ua/declaration/nacp_5d69005b-a364-472f-8774-41d96cdae8e1,2 926 685  
