data,deputy,link,assets
2016-10-26T00:00:00,Ванат Петро Михайлович,https://declarations.com.ua/declaration/nacp_b4b1c02e-8c1e-466f-82c7-03619ca3e258,2 451 002  
2016-10-25T00:00:00,Васечко Тетяна Костянтинівна,https://declarations.com.ua/declaration/nacp_d2e3e581-f80f-4929-9862-6398df229bbd,0
2017-02-16T00:00:00,Васюник Ігор Васильович,https://declarations.com.ua/declaration/nacp_2c672e80-0030-4ad8-a6aa-bb849f1a40f9,6 019 787  
2016-10-19T00:00:00,Величкович Микола Романович,https://declarations.com.ua/declaration/nacp_535b2a47-1c6f-4c53-84e8-f11d22d2675e,5 341  
2016-11-06T00:00:00,Велікін Олег Маркович,https://declarations.com.ua/declaration/nacp_1e9239f3-6f77-43c6-b4d1-31a6c5f692a4,24 563 804  
2016-10-30T00:00:00,Веселова Наталія Василівна,https://declarations.com.ua/declaration/nacp_1b75b7ff-e3eb-42e6-b315-ba7a547203a9,167 011  
2016-10-29T00:00:00,Висоцький Сергій Віталійович,https://declarations.com.ua/declaration/nacp_e2134fd6-d2ef-4ab9-ad6f-64e75530a0b3,738 043  
2016-10-29T00:00:00,Вілкул Олександр Юрійович,https://declarations.com.ua/declaration/nacp_c4f8b2ca-a266-47b8-99a9-71c4e38d9a02,197 125 171  
2016-10-28T00:00:00,Вінник Іван Юлійович,https://declarations.com.ua/declaration/nacp_38d1de9c-bcda-4bd9-bfc0-706e6a4edcc6,0
2017-02-19T00:00:00,Вітко Артем Леонідович,https://declarations.com.ua/declaration/nacp_f8c008d2-4b95-4115-8087-8956d0d4512f,1 500 000  
2016-10-29T00:00:00,Владиченко Лариса Дмитрівна,https://declarations.com.ua/declaration/nacp_43973b7b-e30e-426d-bd99-8cf25e6ddee5,0
2016-11-04T00:00:00,Власенко Сергій Володимирович,https://declarations.com.ua/declaration/nacp_fb6c060a-4dfd-4181-a100-a12fcc3f2cf6,16 123 843  
2016-10-31T00:00:00,Вовк Віктор Іванович,https://declarations.com.ua/declaration/nacp_4c836ae7-2643-495f-82cc-04ba1023b8cd,1 259 628  
2016-11-04T00:00:00,Вознюк Юрій Володимирович,https://declarations.com.ua/declaration/nacp_5e0aacd8-4f2a-4d8c-8a18-e035eb84cc6e,3 905 126  
2016-10-28T00:00:00,Войцеховська Світлана Михайлівна,https://declarations.com.ua/declaration/nacp_b44ba96d-bd10-479a-86fc-13c93f879315,977 188  
2016-10-27T00:00:00,Войціцька Вікторія Михайлівна,https://declarations.com.ua/declaration/nacp_a11af86d-2670-4494-9707-9d7b0800bd82,16 009 935  
2016-10-28T00:00:00,Воропаєв Юрій Миколайович,https://declarations.com.ua/declaration/nacp_dd53bf3b-7767-4074-8b7d-cebc39a94524,37 739 397  
2016-11-24T00:00:00,Гаврилюк Михайло Віталійович,https://declarations.com.ua/declaration/nacp_14a501fd-a84e-4e89-bf1e-b6251320e130,0
2016-10-27T00:00:00,Галасюк Віктор Валерійович,https://declarations.com.ua/declaration/nacp_f94e6b44-20a0-4cc0-afa3-b9ded1d36ba6,6 950 589  
2016-10-28T00:00:00,Гальченко Андрій Володимирович,https://declarations.com.ua/declaration/nacp_fd81a22d-647b-4137-8a79-5a6fbf7a4bf3,4 561 142  
2016-11-03T00:00:00,Герасимов Артур Володимирович,https://declarations.com.ua/declaration/nacp_8320e0d9-5d92-4e69-9f17-16836a129119,7 143 181  
2016-10-30T00:00:00,Геращенко Антон Юрійович,https://declarations.com.ua/declaration/nacp_40495c8e-1912-477b-b366-2fca86505c7a,1 588 899  
2016-11-05T00:00:00,Геращенко Ірина Володимирівна,https://declarations.com.ua/declaration/nacp_113ffcd9-3935-4e3c-bb13-f34aae64644a,5 439 142  
2016-10-29T00:00:00,Герега Олександр Володимирович,https://declarations.com.ua/declaration/nacp_24bf01c7-8230-4b95-be52-fdcfa72f9416,150 932 097  
2016-11-03T00:00:00,Гєллєр Євгеній Борисович,https://declarations.com.ua/declaration/nacp_58d5506b-6484-48f4-bfa7-a4e458d61414,167 023 276  
2016-11-03T00:00:00,Гіршфельд Анатолій Мусійович,https://declarations.com.ua/declaration/nacp_92a56772-26d5-469e-8b34-c5e5761a9aa2,9 203 450  
2016-10-28T00:00:00,Головко Михайло Йосифович,https://declarations.com.ua/declaration/nacp_ede8f823-da2d-42a7-93aa-93ec6b0b1692,968 595  
2016-10-22T00:00:00,Голуб Владислав Володимирович,https://declarations.com.ua/declaration/nacp_d15b67a0-a324-4c5c-a9b8-d95106abcd6a,1 541 637  
2016-11-03T00:00:00,Голубов Дмитро Іванович,https://declarations.com.ua/declaration/nacp_a9b44413-69ac-4c40-ad1a-35278b69e61b,89 436 089  
2016-10-28T00:00:00,Гончаренко Олексій Олексійович,https://declarations.com.ua/declaration/nacp_6103a32b-63b9-4f26-ba08-41f232ab34c1,4 010 303  
2016-11-03T00:00:00,Гопко Ганна Миколаївна,https://declarations.com.ua/declaration/nacp_b6a344da-63e7-44e7-a2be-ea85cf5a5b60,4 764 978  
2016-10-29T00:00:00,Горбунов Олександр Володимирович,https://declarations.com.ua/declaration/nacp_b2d5f75b-62ac-4285-afdb-7ed929003a9e,12 076 160  
2016-10-28T00:00:00,Горват Роберт Іванович,https://declarations.com.ua/declaration/nacp_787cde44-2201-47ae-917a-f4acbd703e70,3 044 030  
2016-10-30T00:00:00,Гордєєв Андрій Анатолійович,https://declarations.com.ua/declaration/nacp_a88b5a9e-4c7c-4a10-adaa-87119b8beaac,2 254 355  
2016-10-28T00:00:00,Грановський Олександр Михайлович,https://declarations.com.ua/declaration/nacp_534eadbf-b116-407b-971e-7eb36bfa89a3,36 459 931  
2016-10-28T00:00:00,Гринів Ігор Олексійович,https://declarations.com.ua/declaration/nacp_d5b38e47-bedd-4612-a65d-68f1f4682a02,6 466 550  
2016-10-28T00:00:00,Гудзенко Віталій Іванович,https://declarations.com.ua/declaration/nacp_2a601484-634a-47c7-b1ea-35cd86d4b394,77 001 214  
2016-10-28T00:00:00,Гузь Ігор Володимирович,https://declarations.com.ua/declaration/nacp_ef140160-7116-4190-93a7-f52a0738f930,96 000  
2016-10-28T00:00:00,Гуляєв Василь Олександрович,https://declarations.com.ua/declaration/nacp_3facff7f-ecb7-40c2-ad0a-6bc660ff4250,5 556 586  
2016-10-29T00:00:00,Гусак Володимир Георгійович,https://declarations.com.ua/declaration/nacp_8787d2bc-c550-4c3b-854f-1c67cc822fbf,43 240 267  
2016-10-29T00:00:00,Давиденко Валерій Миколайович,https://declarations.com.ua/declaration/nacp_342592b8-a987-429c-abf9-b32aafb6967b,67 887 949  
2016-11-02T00:00:00,Данченко Олександр Іванович,https://declarations.com.ua/declaration/nacp_56df8f4b-faea-4f69-93ae-ee914dad2699,30 481 152  
2016-11-01T00:00:00,Дейдей Євген Сергійович,https://declarations.com.ua/declaration/nacp_fe737114-8c26-4fb6-b0aa-72e64e5878ba,2 314 945  
2016-10-27T00:00:00,Демчак Руслан Євгенійович,https://declarations.com.ua/declaration/nacp_1995c34d-4e50-4ec7-862c-2297ee54ff6a,133 015 487  
2016-10-28T00:00:00,Денисенко Анатолій Петрович,https://declarations.com.ua/declaration/nacp_98483528-a8aa-4639-b017-f6079b544836,87 921 746  
2016-10-28T00:00:00,Денисенко Андрій Сергійович,https://declarations.com.ua/declaration/nacp_347956b5-70bb-40c6-91a2-6961e182eea9,5 625 000  
2016-11-03T00:00:00,Денисенко Вадим Ігорович,https://declarations.com.ua/declaration/nacp_6a10041a-d9e0-44bb-b579-69846d7393d0,6 041 970  
2016-10-29T00:00:00,Денісова Людмила Леонтіївна,https://declarations.com.ua/declaration/nacp_f755c949-32c8-4da4-b5e7-76827f86f304,3 300 439  
2016-11-06T00:00:00,Дерев'янко Юрій Богданович,https://declarations.com.ua/declaration/nacp_31019257-678f-437d-b9b0-1c00706e0b00,423 038 737  
2016-10-29T00:00:00,Деркач Андрій Леонідович,https://declarations.com.ua/declaration/nacp_a30ef15d-e56a-4d75-9745-a7c00dd866e3,7 175 449  
2016-11-03T00:00:00,Дехтярчук Олександр Володимирович,https://declarations.com.ua/declaration/nacp_666daa9b-fe4c-4bee-b88f-d39811f0a161,287 206  
2016-10-30T00:00:00,Джемілєв Мустафа ,https://declarations.com.ua/declaration/nacp_2289d2c4-7169-435a-afaa-b34aefe94e5f,3 733 606  
2016-10-29T00:00:00,Дзензерський Денис Вікторович,https://declarations.com.ua/declaration/nacp_8e9b53d1-eb70-40fd-8cea-a9708d0f9d5b,1 762 241  
2016-11-04T00:00:00,Дзюблик Павло Володимирович,https://declarations.com.ua/declaration/nacp_9ce1b254-4f31-4ad1-9ee6-f5c4ff6936d9,1 437 056  
2016-10-31T00:00:00,Дирів Анатолій Борисович,https://declarations.com.ua/declaration/nacp_35e3c5ea-8ed9-400c-acda-929dc8d55a9d,279 000  
2016-10-29T00:00:00,Діденко Ігор Анатолійович,https://declarations.com.ua/declaration/nacp_28ac82e5-c1e2-460b-8bc2-f757235973f9,0
2016-11-01T00:00:00,Дідич Валентин Володимирович,https://declarations.com.ua/declaration/nacp_124c3eef-96c4-43b6-a0cc-f625d3433f75,3 208 155  
2016-10-31T00:00:00,Дмитренко Олег Миколайович,https://declarations.com.ua/declaration/nacp_d6677edf-bfae-4330-932c-fbd3a0629d84,1 850 000  
2016-10-29T00:00:00,Добкін Дмитро Маркович,https://declarations.com.ua/declaration/nacp_22d1dc0a-6998-4cee-873b-5c26e48348ed,23 535 577  
2016-10-30T00:00:00,Добкін Михайло Маркович,https://declarations.com.ua/declaration/nacp_489aab75-a063-4bf5-a8d4-140d42ccf788,65 318 172  
2016-10-28T00:00:00,Добродомов Дмитро Євгенович,https://declarations.com.ua/declaration/nacp_70f07fd1-73c1-4eff-b760-20c9615addae,1 193 274  
2016-10-27T00:00:00,Довбенко Михайло Володимирович,https://declarations.com.ua/declaration/nacp_898ce58e-944d-4e26-a4e0-4ffb26337c66,9 614 526  
2016-11-04T00:00:00,Довгий Олесь Станіславович,https://declarations.com.ua/declaration/nacp_a608ea57-5c22-4f23-b800-e011a33f7b2d,73 807 306  
2016-10-21T00:00:00,Долженков Олександр Валерійович,https://declarations.com.ua/declaration/nacp_2283a930-33a8-4611-880b-59a6e6b89d37,1 541 637  
2016-10-29T00:00:00,Домбровський Олександр Георгійович,https://declarations.com.ua/declaration/nacp_0d32f3a5-5619-4d83-8236-61f289145923,15 456 037  
2016-10-29T00:00:00,Донець Тетяна Анатоліївна,https://declarations.com.ua/declaration/nacp_cb4e6280-c840-44e2-8372-e82c62c8352e,123 782 261  
2016-10-21T00:00:00,Драюк Сергій Євсейович,https://declarations.com.ua/declaration/nacp_3b2e8bbd-9a31-4e47-abd5-3edfaab169fd,1 985 019  
2016-10-26T00:00:00,Дроздик Олександр Валерійович,https://declarations.com.ua/declaration/nacp_9ff86087-9346-4517-b3be-0a18fe76f033,769 024  
2016-10-28T00:00:00,Дубіль Валерій Олександрович,https://declarations.com.ua/declaration/nacp_d8f2a0b7-ef31-45fc-9be5-c24f2136f253,14 518 747  
2016-11-01T00:00:00,Дубінін Олександр Іванович,https://declarations.com.ua/declaration/nacp_a44813f6-799b-4e64-b4e8-7ab0e7d41214,19 525 799  
2016-10-29T00:00:00,Дубневич Богдан Васильович,https://declarations.com.ua/declaration/nacp_a762503e-3b34-4486-816e-281a0af6af54,444 815 793  
2016-10-28T00:00:00,Дубневич Ярослав Васильович,https://declarations.com.ua/declaration/nacp_aeb90318-f301-4613-8ec2-b562ac8850ed,330 982 846  
2016-11-02T00:00:00,Дунаєв Сергій Володимирович,https://declarations.com.ua/declaration/nacp_5973ce67-9b0d-4756-9cdd-db3bc1d588ef,0
2016-10-29T00:00:00,Євлахов Анатолій Сергійович,https://declarations.com.ua/declaration/nacp_576c2ee9-b4c5-47aa-93bf-0de2d72f6311,42 089 416  
2016-10-28T00:00:00,Євтушок Сергій Миколайович,https://declarations.com.ua/declaration/nacp_c19b2c58-1bc2-491b-8bce-e78e963c6c28,1 670 107  
2016-10-26T00:00:00,Єдаков Ярослав Юрійович,https://declarations.com.ua/declaration/nacp_b0636939-c09f-468b-b280-2f39ec8a5c0e,100 110  
2016-10-17T00:00:00,Єднак Остап Володимирович,https://declarations.com.ua/declaration/nacp_6cbcbd9a-d0e7-458c-9655-b5545d481a65,0
2016-10-24T00:00:00,Єленський Віктор Євгенович,https://declarations.com.ua/declaration/nacp_2e66e3de-dc60-4c5c-88dd-749fbd2a1068,1 362 843  
2016-11-04T00:00:00,Ємець Леонід Олександрович,https://declarations.com.ua/declaration/nacp_8e8f8fad-162f-482e-93b6-ba22a67c0cf7,2 593 539  
2016-10-28T00:00:00,Єфімов Максим Вікторович,https://declarations.com.ua/declaration/nacp_68b3d4b9-411c-48f6-b8af-f3084b5b7549,140 696 079  
2016-10-28T00:00:00,Єфремова Ірина Олексіївна,https://declarations.com.ua/declaration/nacp_e9512759-c5ff-493a-bf88-d74bd0ebea04,952 207  
2016-11-04T00:00:00,Жеваго Костянтин Валентинович,https://declarations.com.ua/declaration/nacp_58f3998e-72c3-490e-b2dc-bd8f1f3245bf,1 541 637  
2016-11-04T00:00:00,Жолобецький Олександр Олександрович,https://declarations.com.ua/declaration/nacp_c09a63e5-091f-42af-9f70-625cafa4b4c1,5 004 912  
2016-10-28T00:00:00,Журжій Андрій Валерійович,https://declarations.com.ua/declaration/nacp_d6e2a3a7-a86b-4288-b98d-991f6a9904cc,391 564  
2016-10-27T00:00:00,Заболотний Григорій Михайлович,https://declarations.com.ua/declaration/nacp_95ae696f-9707-474a-bd18-417d5c400a91,520 910  
2016-11-06T00:00:00,Загорій Гліб Володимирович,https://declarations.com.ua/declaration/nacp_b2d59ef3-4f37-4ddf-a05e-91d6a4e0f59d,162 829 653  
2016-10-20T00:00:00,Заліщук Світлана Петрівна,https://declarations.com.ua/declaration/nacp_c88b048c-9056-401e-bf95-26492f4492c3,924 836  
2016-10-28T00:00:00,Заставний Роман Йосипович,https://declarations.com.ua/declaration/nacp_7df12fe9-75c9-4f75-8cd9-afeff7776ecb,9 710 287  
2016-10-29T00:00:00,Звягільський Юхим Леонідович,https://declarations.com.ua/declaration/nacp_80106013-b0ae-45c6-bbac-eaf2812f1072,117 624 678  
2016-10-29T00:00:00,Зубач Любомир Львович,https://declarations.com.ua/declaration/nacp_cad24df0-5525-4550-a00d-b517c94b24eb,685 961  
2016-10-29T00:00:00,Зубик Володимир Володимирович,https://declarations.com.ua/declaration/nacp_912edc45-70d5-4ac7-b51e-3272723832c3,3 086 991  
2016-10-28T00:00:00,Іванчук Андрій Володимирович,https://declarations.com.ua/declaration/nacp_352f6d36-8574-4607-a4bd-ad7c6dba9d78,54 725 392  
2016-10-30T00:00:00,Івахів Степан Петрович,https://declarations.com.ua/declaration/nacp_286496db-af90-4149-a7be-681bbd788821,95 740 571  
2016-11-04T00:00:00,Івченко Вадим Євгенович,https://declarations.com.ua/declaration/nacp_e05394d0-6df4-4d8c-af75-2c0760712d32,9 864 691  
2016-10-27T00:00:00,Іллєнко Андрій Юрійович,https://declarations.com.ua/declaration/nacp_c7110e0d-9a81-4f85-9311-4f4e27de3482,567 042  
2016-11-03T00:00:00,Ільюк Артем Олександрович,https://declarations.com.ua/declaration/nacp_e177cd6b-9b99-4acf-a33b-b52228e53de9,23 781 620  
2016-11-04T00:00:00,Іонова Марія Миколаївна,https://declarations.com.ua/declaration/nacp_2af009a8-4c7e-4232-8035-0cd8c35563db,772 545  
2016-10-27T00:00:00,Іоффе Юлій Якович,https://declarations.com.ua/declaration/nacp_1c0c15de-7540-4d26-be89-ee1e056fbe6d,28 816 189  
2016-11-01T00:00:00,Іщейкін Костянтин Євгенович,https://declarations.com.ua/declaration/nacp_2ebb60bc-43b1-47fd-b820-f9ab43e1882d,16 083 102  
2016-10-30T00:00:00,Іщенко Валерій Олександрович,https://declarations.com.ua/declaration/nacp_9e5f11fe-6eaf-4630-b917-13a6de430db1,18 186 491  
2016-10-20T00:00:00,Кадикало Микола Олегович,https://declarations.com.ua/declaration/nacp_795f4c32-fbc4-4d9e-9e28-3100e8c2f75a,1 676 990  
2016-10-26T00:00:00,Каплін Сергій Миколайович,https://declarations.com.ua/declaration/nacp_31f0cf92-f54a-43f4-a2f4-f818799c4198,0
2016-10-28T00:00:00,Карпунцов Валерій Віталійович,https://declarations.com.ua/declaration/nacp_534e7217-f392-453d-bf1d-2b14269cf34e,7 478 320  
2016-10-28T00:00:00,Кацуба Володимир Михайлович,https://declarations.com.ua/declaration/nacp_7b4c6ca8-5b7b-4e59-b7c7-88a6ce574d3e,26 918 940  
2016-11-04T00:00:00,Кириленко Іван Григорович,https://declarations.com.ua/declaration/nacp_3884373b-d0d1-431a-ac5e-f88cc734ca29,1 592 014  
2016-10-30T00:00:00,Кириченко Олексій Миколайович,https://declarations.com.ua/declaration/nacp_8cb39ed3-216d-4f7a-a39f-7e1d48e5512c,6 657 947  
2017-02-17T00:00:00,Кишкар Павло Миколайович,https://declarations.com.ua/declaration/nacp_9d5ab303-0977-41b0-90d3-041abd3ffe54,80 000  
2016-10-29T00:00:00,Ківалов Сергій Васильович,https://declarations.com.ua/declaration/nacp_271d52c6-4720-4a59-a32f-1a4cc1c09850,68 468 380  
2016-10-28T00:00:00,Кіраль Сергій Іванович,https://declarations.com.ua/declaration/nacp_f4379a50-96a4-438e-b8db-4545d0e49d78,256 940  
2016-10-28T00:00:00,Кірш Олександр Вікторович,https://declarations.com.ua/declaration/nacp_eb460a64-1030-49e7-9492-56910bb382ad,231 731  
2016-10-29T00:00:00,Кісельов Андрій Миколайович,https://declarations.com.ua/declaration/nacp_7815fb0d-d669-4c8d-8b56-7f4564aabc33,26 012 732  
2016-11-04T00:00:00,Кіссе Антон Іванович,https://declarations.com.ua/declaration/nacp_4f30b5d5-7da4-4f04-b25b-97aa3d294454,32 743 761  
2016-10-30T00:00:00,Кіт Андрій Богданович,https://declarations.com.ua/declaration/nacp_3a78bcf3-7987-4fe6-bf66-cc7ae06cb6bd,2 350 000  
2016-10-27T00:00:00,Клімов Леонід Михайлович,https://declarations.com.ua/declaration/nacp_ede03e53-6b10-47ca-a703-0ae800545914,5 666 958  
2016-10-27T00:00:00,Княжицький Микола Леонідович,https://declarations.com.ua/declaration/nacp_c48edc2f-8dbf-4869-b679-9f0af64ced94,30 435 849  
2016-10-25T00:00:00,Князевич Руслан Петрович,https://declarations.com.ua/declaration/nacp_ef31c09a-1346-4bcc-b7cf-ad6ee2318f01,1 454 470  
2016-11-01T00:00:00,Кобцев Михайло Валентинович,https://declarations.com.ua/declaration/nacp_3e1791d5-57ad-4003-9dcf-7e7eebc41f08,35 971 540  
2016-10-27T00:00:00,Кодола Олександр Михайлович,https://declarations.com.ua/declaration/nacp_9e7709fb-6ce5-4e5d-b4a5-d07cb2503831,1 316 506  
2016-10-28T00:00:00,Кожем'якін Андрій Анатолійович,https://declarations.com.ua/declaration/nacp_eb623a4d-40b8-4bcd-bb93-19f7a3bc5bb4,1 178 570  
2016-10-30T00:00:00,Козак Тарас Романович,https://declarations.com.ua/declaration/nacp_c26169a4-4cce-44ad-91a0-b4288aad5aff,23 694 649  
2016-11-19T00:00:00,Козаченко Леонід Петрович,https://declarations.com.ua/declaration/nacp_4811c6cb-f442-41ee-bb2e-c6e25f00269e,10 083 882  
